X,Y,category_name,predcategory,image_path
136.22768,-2.652555,black berry,black berry,Fruit-Project_split/val/black berry/75.jpg
147.33241,6.5638256,black berry,black berry,Fruit-Project_split/val/black berry/750.jpg
136.68973,-2.544954,black berry,black berry,Fruit-Project_split/val/black berry/76.jpg
138.21014,-0.9405975,black berry,black berry,Fruit-Project_split/val/black berry/764.jpg
137.97905,-2.2029955,black berry,black berry,Fruit-Project_split/val/black berry/767.jpg
149.27539,3.1193564,black berry,black berry,Fruit-Project_split/val/black berry/768.jpg
153.49586,4.039671,black berry,black berry,Fruit-Project_split/val/black berry/773.jpg
149.75523,2.0033584,black berry,black berry,Fruit-Project_split/val/black berry/774.jpg
147.9784,0.8620501,black berry,black berry,Fruit-Project_split/val/black berry/779.jpg
152.50793,6.820359,black berry,black berry,Fruit-Project_split/val/black berry/784.jpg
142.06432,0.18550295,black berry,black berry,Fruit-Project_split/val/black berry/786.jpg
139.73846,2.2843184,black berry,black berry,Fruit-Project_split/val/black berry/788.jpg
141.72488,9.144837,black berry,black berry,Fruit-Project_split/val/black berry/790.jpg
136.93059,-0.81687796,black berry,black berry,Fruit-Project_split/val/black berry/799.jpg
143.2143,-10.013182,black berry,black berry,Fruit-Project_split/val/black berry/8.jpg
137.30109,-0.8684361,black berry,black berry,Fruit-Project_split/val/black berry/800.jpg
147.33322,6.9721885,black berry,black berry,Fruit-Project_split/val/black berry/802.jpg
149.51816,0.7521715,black berry,black berry,Fruit-Project_split/val/black berry/814.jpg
146.56726,6.1658697,black berry,black berry,Fruit-Project_split/val/black berry/816.jpg
142.16576,1.4283543,black berry,black berry,Fruit-Project_split/val/black berry/82.jpg
142.99829,9.1247425,black berry,black berry,Fruit-Project_split/val/black berry/822.jpg
132.6396,4.0129986,black berry,black berry,Fruit-Project_split/val/black berry/824.jpg
149.15979,5.9754667,black berry,black berry,Fruit-Project_split/val/black berry/826.jpg
149.12216,6.0382495,black berry,black berry,Fruit-Project_split/val/black berry/828.jpg
139.23044,3.3460386,black berry,black berry,Fruit-Project_split/val/black berry/831.jpg
138.79149,4.428241,black berry,black berry,Fruit-Project_split/val/black berry/834.jpg
153.01346,2.950776,black berry,black berry,Fruit-Project_split/val/black berry/839.jpg
138.3646,7.021122,black berry,black berry,Fruit-Project_split/val/black berry/84.jpg
119.11217,22.934877,black berry,grape,Fruit-Project_split/val/black berry/841.jpg
136.64162,0.18777196,black berry,black berry,Fruit-Project_split/val/black berry/842.jpg
145.03244,4.9592657,black berry,black berry,Fruit-Project_split/val/black berry/848.jpg
147.15828,-15.124835,black berry,black berry,Fruit-Project_split/val/black berry/85.jpg
140.87654,-13.369298,black berry,black berry,Fruit-Project_split/val/black berry/856.jpg
141.7352,3.7042558,black berry,black berry,Fruit-Project_split/val/black berry/857.jpg
141.51596,-13.266945,black berry,black berry,Fruit-Project_split/val/black berry/865.jpg
177.13461,-64.18662,black berry,black berry,Fruit-Project_split/val/black berry/867.jpg
146.90166,2.9709547,black berry,black berry,Fruit-Project_split/val/black berry/875.jpg
145.68002,4.188372,black berry,black berry,Fruit-Project_split/val/black berry/885.jpg
154.11507,-5.836561,black berry,black berry,Fruit-Project_split/val/black berry/901.jpg
154.22845,-10.29126,black berry,black berry,Fruit-Project_split/val/black berry/908.jpg
151.98167,-10.4013605,black berry,black berry,Fruit-Project_split/val/black berry/909.jpg
154.36601,-5.063901,black berry,black berry,Fruit-Project_split/val/black berry/912.jpg
153.48003,-7.942999,black berry,black berry,Fruit-Project_split/val/black berry/915.jpg
147.19328,-8.263144,black berry,black berry,Fruit-Project_split/val/black berry/917.jpg
167.53767,-63.626797,black berry,black berry,Fruit-Project_split/val/black berry/919.jpg
148.94829,-5.3301187,black berry,black berry,Fruit-Project_split/val/black berry/920.jpg
149.0793,-9.021677,black berry,black berry,Fruit-Project_split/val/black berry/923.jpg
146.56429,-12.372816,black berry,black berry,Fruit-Project_split/val/black berry/925.jpg
147.11575,-8.024351,black berry,black berry,Fruit-Project_split/val/black berry/951.jpg
154.07224,-7.9348226,black berry,black berry,Fruit-Project_split/val/black berry/954.jpg
168.28152,-66.025024,black berry,black berry,Fruit-Project_split/val/black berry/961.jpg
145.45953,-5.598944,black berry,black berry,Fruit-Project_split/val/black berry/962.jpg
147.85141,-1.6826179,black berry,black berry,Fruit-Project_split/val/black berry/968.jpg
139.8923,-2.2813833,black berry,black berry,Fruit-Project_split/val/black berry/969.jpg
132.92456,0.99402714,black berry,black berry,Fruit-Project_split/val/black berry/97.jpg
145.68144,-13.028366,black berry,black berry,Fruit-Project_split/val/black berry/972.jpg
144.82822,-13.416473,black berry,black berry,Fruit-Project_split/val/black berry/979.jpg
152.92305,3.5481422,black berry,black berry,Fruit-Project_split/val/black berry/980.jpg
101.51532,-5.3947263,black cherry,black cherry,Fruit-Project_split/val/black cherry/0.jpg
102.376884,1.2439494,black cherry,black cherry,Fruit-Project_split/val/black cherry/10.jpg
112.73969,-25.284418,black cherry,cherry,Fruit-Project_split/val/black cherry/104.jpg
111.03536,-18.561975,black cherry,black cherry,Fruit-Project_split/val/black cherry/109.jpg
106.30696,-5.543791,black cherry,black cherry,Fruit-Project_split/val/black cherry/113.jpg
5.7260947,35.4471,black cherry,barberry,Fruit-Project_split/val/black cherry/116.jpg
100.64707,-19.917614,black cherry,black cherry,Fruit-Project_split/val/black cherry/118.jpg
102.681435,-1.2670999,black cherry,black cherry,Fruit-Project_split/val/black cherry/12.jpg
98.794136,-0.7101753,black cherry,black cherry,Fruit-Project_split/val/black cherry/120.jpg
97.5837,-18.333605,black cherry,black cherry,Fruit-Project_split/val/black cherry/123.jpg
110.87755,-20.848692,black cherry,black cherry,Fruit-Project_split/val/black cherry/132.jpg
98.92086,-1.6061398,black cherry,black cherry,Fruit-Project_split/val/black cherry/146.jpg
66.24383,-41.16329,black cherry,black cherry,Fruit-Project_split/val/black cherry/150.jpg
99.939316,-6.8941145,black cherry,black cherry,Fruit-Project_split/val/black cherry/161.jpg
11.241288,35.976833,black cherry,avocado,Fruit-Project_split/val/black cherry/17.jpg
103.34233,-8.595973,black cherry,black cherry,Fruit-Project_split/val/black cherry/170.jpg
105.55487,-3.77326,black cherry,black cherry,Fruit-Project_split/val/black cherry/173.jpg
102.533905,-18.69164,black cherry,black cherry,Fruit-Project_split/val/black cherry/183.jpg
97.48114,-6.340527,black cherry,black cherry,Fruit-Project_split/val/black cherry/19.jpg
102.16389,-2.694303,black cherry,black cherry,Fruit-Project_split/val/black cherry/204.jpg
100.67869,0.3569779,black cherry,black cherry,Fruit-Project_split/val/black cherry/212.jpg
108.74763,-2.298306,black cherry,black cherry,Fruit-Project_split/val/black cherry/215.jpg
150.39992,-66.42822,black cherry,tomato,Fruit-Project_split/val/black cherry/224.jpg
106.08477,-26.667122,black cherry,cherry,Fruit-Project_split/val/black cherry/227.jpg
92.62897,-28.211792,black cherry,cherry,Fruit-Project_split/val/black cherry/230.jpg
102.51007,2.583668,black cherry,black cherry,Fruit-Project_split/val/black cherry/231.jpg
98.0418,-26.649065,black cherry,cherry,Fruit-Project_split/val/black cherry/234.jpg
25.766722,39.50375,black cherry,custard apple,Fruit-Project_split/val/black cherry/235.jpg
105.56318,-23.78211,black cherry,black cherry,Fruit-Project_split/val/black cherry/238.jpg
121.949265,1.371719,black cherry,black cherry,Fruit-Project_split/val/black cherry/241.jpg
93.55625,-24.362663,black cherry,cherry,Fruit-Project_split/val/black cherry/249.jpg
110.06764,-24.148224,black cherry,black cherry,Fruit-Project_split/val/black cherry/251.jpg
150.60222,-62.601185,black cherry,black cherry,Fruit-Project_split/val/black cherry/254.jpg
110.81243,-21.708807,black cherry,cherry,Fruit-Project_split/val/black cherry/255.jpg
94.616585,-27.815676,black cherry,black cherry,Fruit-Project_split/val/black cherry/257.jpg
112.46414,-28.039404,black cherry,cherry,Fruit-Project_split/val/black cherry/258.jpg
103.14531,1.2548046,black cherry,black cherry,Fruit-Project_split/val/black cherry/261.jpg
106.59261,-33.622356,black cherry,cherry,Fruit-Project_split/val/black cherry/264.jpg
99.17381,-5.888834,black cherry,black cherry,Fruit-Project_split/val/black cherry/27.jpg
104.67253,-23.871983,black cherry,cherry,Fruit-Project_split/val/black cherry/281.jpg
121.67227,-1.3248588,black cherry,black cherry,Fruit-Project_split/val/black cherry/287.jpg
97.2106,-5.281071,black cherry,black cherry,Fruit-Project_split/val/black cherry/295.jpg
95.87376,-25.401098,black cherry,black cherry,Fruit-Project_split/val/black cherry/298.jpg
91.58976,-28.540382,black cherry,black cherry,Fruit-Project_split/val/black cherry/301.jpg
102.71471,5.0916963,black cherry,black cherry,Fruit-Project_split/val/black cherry/328.jpg
99.489334,-5.580456,black cherry,black cherry,Fruit-Project_split/val/black cherry/33.jpg
104.73466,3.3624613,black cherry,black cherry,Fruit-Project_split/val/black cherry/330.jpg
99.36186,0.08110603,black cherry,black cherry,Fruit-Project_split/val/black cherry/332.jpg
108.13279,-7.052258,black cherry,black cherry,Fruit-Project_split/val/black cherry/347.jpg
103.46091,-8.492436,black cherry,black cherry,Fruit-Project_split/val/black cherry/354.jpg
104.7476,-2.4537861,black cherry,black cherry,Fruit-Project_split/val/black cherry/355.jpg
108.4119,-5.661823,black cherry,black cherry,Fruit-Project_split/val/black cherry/356.jpg
105.08005,-5.5365853,black cherry,black cherry,Fruit-Project_split/val/black cherry/359.jpg
97.55486,-5.875689,black cherry,black cherry,Fruit-Project_split/val/black cherry/366.jpg
105.32978,-4.6022215,black cherry,black cherry,Fruit-Project_split/val/black cherry/368.jpg
103.04553,1.7154173,black cherry,black cherry,Fruit-Project_split/val/black cherry/374.jpg
108.12057,-7.1012483,black cherry,black cherry,Fruit-Project_split/val/black cherry/381.jpg
168.44052,-64.8352,black cherry,black cherry,Fruit-Project_split/val/black cherry/383.jpg
121.98069,44.08709,black cherry,blueberry,Fruit-Project_split/val/black cherry/387.jpg
108.69605,-6.337092,black cherry,black cherry,Fruit-Project_split/val/black cherry/397.jpg
101.13397,2.0814147,black cherry,black cherry,Fruit-Project_split/val/black cherry/40.jpg
110.49859,-9.905474,black cherry,black cherry,Fruit-Project_split/val/black cherry/408.jpg
109.71234,-20.62407,black cherry,black cherry,Fruit-Project_split/val/black cherry/41.jpg
98.503914,-3.4618607,black cherry,black cherry,Fruit-Project_split/val/black cherry/410.jpg
99.89701,-5.790253,black cherry,black cherry,Fruit-Project_split/val/black cherry/411.jpg
108.67683,-6.5508976,black cherry,black cherry,Fruit-Project_split/val/black cherry/417.jpg
61.113598,-45.85199,black cherry,barberry,Fruit-Project_split/val/black cherry/423.jpg
128.63289,-0.046565615,black cherry,black cherry,Fruit-Project_split/val/black cherry/428.jpg
122.27203,-1.7778068,black cherry,black cherry,Fruit-Project_split/val/black cherry/431.jpg
121.519356,-2.4957695,black cherry,black cherry,Fruit-Project_split/val/black cherry/435.jpg
109.30963,-25.668268,black cherry,black cherry,Fruit-Project_split/val/black cherry/441.jpg
121.265175,-2.4395957,black cherry,black cherry,Fruit-Project_split/val/black cherry/445.jpg
122.49104,-0.9909543,black cherry,black cherry,Fruit-Project_split/val/black cherry/446.jpg
122.59461,-0.70281756,black cherry,black cherry,Fruit-Project_split/val/black cherry/449.jpg
121.645164,-3.8234286,black cherry,black cherry,Fruit-Project_split/val/black cherry/451.jpg
107.36053,-4.4769316,black cherry,black cherry,Fruit-Project_split/val/black cherry/452.jpg
99.43095,-18.394777,black cherry,black cherry,Fruit-Project_split/val/black cherry/455.jpg
132.78403,-3.519797,black cherry,black berry,Fruit-Project_split/val/black cherry/458.jpg
142.92744,-3.3196747,black cherry,black berry,Fruit-Project_split/val/black cherry/459.jpg
142.86,-3.1699324,black cherry,black berry,Fruit-Project_split/val/black cherry/460.jpg
14.232677,25.994997,black cherry,longan,Fruit-Project_split/val/black cherry/464.jpg
97.639595,-16.47511,black cherry,black cherry,Fruit-Project_split/val/black cherry/472.jpg
129.8381,2.5438426,black cherry,black cherry,Fruit-Project_split/val/black cherry/473.jpg
124.21332,-2.496864,black cherry,black cherry,Fruit-Project_split/val/black cherry/476.jpg
127.32211,1.7279068,black cherry,black cherry,Fruit-Project_split/val/black cherry/486.jpg
121.66412,-0.92662424,black cherry,black cherry,Fruit-Project_split/val/black cherry/488.jpg
113.20109,-20.04497,black cherry,black cherry,Fruit-Project_split/val/black cherry/494.jpg
129.39995,20.917048,black cherry,blueberry,Fruit-Project_split/val/black cherry/504.jpg
109.082375,-22.65295,black cherry,black cherry,Fruit-Project_split/val/black cherry/52.jpg
119.74278,-4.18804,black cherry,black cherry,Fruit-Project_split/val/black cherry/521.jpg
120.85244,-2.282314,black cherry,black cherry,Fruit-Project_split/val/black cherry/523.jpg
127.32114,0.2296051,black cherry,black cherry,Fruit-Project_split/val/black cherry/529.jpg
107.14663,-26.573143,black cherry,cherry,Fruit-Project_split/val/black cherry/531.jpg
111.02231,-31.192955,black cherry,cherry,Fruit-Project_split/val/black cherry/532.jpg
99.869865,-22.18129,black cherry,black cherry,Fruit-Project_split/val/black cherry/534.jpg
110.41233,-7.2078724,black cherry,black cherry,Fruit-Project_split/val/black cherry/540.jpg
109.999954,-4.7444324,black cherry,black cherry,Fruit-Project_split/val/black cherry/542.jpg
104.708176,-6.8812165,black cherry,black cherry,Fruit-Project_split/val/black cherry/543.jpg
102.49795,-5.223661,black cherry,black cherry,Fruit-Project_split/val/black cherry/546.jpg
104.55836,-32.58584,black cherry,cherry,Fruit-Project_split/val/black cherry/555.jpg
12.38298,34.457535,black cherry,black cherry,Fruit-Project_split/val/black cherry/561.jpg
61.304977,-45.9615,black cherry,barberry,Fruit-Project_split/val/black cherry/564.jpg
64.76366,-39.80097,black cherry,barberry,Fruit-Project_split/val/black cherry/571.jpg
132.85226,33.43073,black cherry,blueberry,Fruit-Project_split/val/black cherry/575.jpg
122.68243,-0.57970977,black cherry,black cherry,Fruit-Project_split/val/black cherry/577.jpg
109.415504,-2.6157956,black cherry,black cherry,Fruit-Project_split/val/black cherry/590.jpg
109.44737,-1.7615545,black cherry,black cherry,Fruit-Project_split/val/black cherry/591.jpg
110.47855,-2.2743983,black cherry,black cherry,Fruit-Project_split/val/black cherry/593.jpg
100.91552,-5.443977,black cherry,black cherry,Fruit-Project_split/val/black cherry/599.jpg
112.065056,-6.028839,black cherry,black cherry,Fruit-Project_split/val/black cherry/6.jpg
101.13596,2.0615299,black cherry,black cherry,Fruit-Project_split/val/black cherry/60.jpg
100.56228,-4.478002,black cherry,black cherry,Fruit-Project_split/val/black cherry/602.jpg
109.55344,-2.8448546,black cherry,black cherry,Fruit-Project_split/val/black cherry/610.jpg
109.58585,-2.0472727,black cherry,black cherry,Fruit-Project_split/val/black cherry/611.jpg
34.44446,34.449097,black cherry,kiwi,Fruit-Project_split/val/black cherry/618.jpg
111.10709,-15.820804,black cherry,black cherry,Fruit-Project_split/val/black cherry/62.jpg
98.22754,-0.89072573,black cherry,black cherry,Fruit-Project_split/val/black cherry/620.jpg
103.792984,-4.4243765,black cherry,black cherry,Fruit-Project_split/val/black cherry/623.jpg
97.79973,-6.9249945,black cherry,black cherry,Fruit-Project_split/val/black cherry/647.jpg
127.41769,-0.39097005,black cherry,black cherry,Fruit-Project_split/val/black cherry/650.jpg
122.78307,-2.564801,black cherry,black cherry,Fruit-Project_split/val/black cherry/652.jpg
124.04853,-0.90354294,black cherry,black cherry,Fruit-Project_split/val/black cherry/655.jpg
103.67468,-4.383758,black cherry,black cherry,Fruit-Project_split/val/black cherry/663.jpg
109.6396,-14.955393,black cherry,black cherry,Fruit-Project_split/val/black cherry/67.jpg
105.87921,0.42591894,black cherry,black cherry,Fruit-Project_split/val/black cherry/670.jpg
96.25527,-0.3548968,black cherry,black cherry,Fruit-Project_split/val/black cherry/674.jpg
109.32529,-6.9940357,black cherry,black cherry,Fruit-Project_split/val/black cherry/675.jpg
175.919,-64.3508,black cherry,black cherry,Fruit-Project_split/val/black cherry/68.jpg
107.24615,-8.173214,black cherry,black cherry,Fruit-Project_split/val/black cherry/681.jpg
102.65492,-1.2513766,black cherry,black cherry,Fruit-Project_split/val/black cherry/684.jpg
108.268974,-1.9883823,black cherry,black cherry,Fruit-Project_split/val/black cherry/689.jpg
113.87996,-25.891329,black cherry,cherry,Fruit-Project_split/val/black cherry/692.jpg
110.3525,-10.207913,black cherry,black cherry,Fruit-Project_split/val/black cherry/694.jpg
111.11797,-15.827708,black cherry,black cherry,Fruit-Project_split/val/black cherry/698.jpg
122.103226,1.2622178,black cherry,black cherry,Fruit-Project_split/val/black cherry/703.jpg
123.4327,-1.8810896,black cherry,black cherry,Fruit-Project_split/val/black cherry/705.jpg
104.51386,-4.098005,black cherry,black cherry,Fruit-Project_split/val/black cherry/714.jpg
105.25694,-4.9078155,black cherry,black cherry,Fruit-Project_split/val/black cherry/715.jpg
110.009445,-9.158478,black cherry,black cherry,Fruit-Project_split/val/black cherry/717.jpg
14.7145195,30.759264,black cherry,black cherry,Fruit-Project_split/val/black cherry/722.jpg
101.56403,-0.6278848,black cherry,black cherry,Fruit-Project_split/val/black cherry/725.jpg
124.82884,-1.0814774,black cherry,black cherry,Fruit-Project_split/val/black cherry/727.jpg
132.28305,1.8451687,black cherry,black berry,Fruit-Project_split/val/black cherry/73.jpg
109.848366,-6.1979165,black cherry,black cherry,Fruit-Project_split/val/black cherry/734.jpg
109.39837,-7.7279053,black cherry,black cherry,Fruit-Project_split/val/black cherry/740.jpg
101.69268,5.1767664,black cherry,black cherry,Fruit-Project_split/val/black cherry/741.jpg
98.860504,1.6796503,black cherry,black cherry,Fruit-Project_split/val/black cherry/747.jpg
107.89268,-8.625136,black cherry,black cherry,Fruit-Project_split/val/black cherry/749.jpg
109.860405,-13.428044,black cherry,black cherry,Fruit-Project_split/val/black cherry/762.jpg
130.9411,1.5850096,black cherry,black cherry,Fruit-Project_split/val/black cherry/763.jpg
106.511444,-6.717932,black cherry,black cherry,Fruit-Project_split/val/black cherry/776.jpg
103.97361,0.86081684,black cherry,black cherry,Fruit-Project_split/val/black cherry/78.jpg
106.84015,-4.0089326,black cherry,black cherry,Fruit-Project_split/val/black cherry/786.jpg
110.069176,-26.18353,black cherry,black cherry,Fruit-Project_split/val/black cherry/800.jpg
101.22587,-4.7507396,black cherry,black cherry,Fruit-Project_split/val/black cherry/803.jpg
110.86312,-19.876778,black cherry,black cherry,Fruit-Project_split/val/black cherry/812.jpg
176.1767,-63.973713,black cherry,black cherry,Fruit-Project_split/val/black cherry/813.jpg
92.6634,-29.456497,black cherry,cherry,Fruit-Project_split/val/black cherry/817.jpg
94.94498,-24.10519,black cherry,black cherry,Fruit-Project_split/val/black cherry/823.jpg
116.59017,-63.315685,black cherry,bayberry,Fruit-Project_split/val/black cherry/825.jpg
111.12615,-15.812234,black cherry,black cherry,Fruit-Project_split/val/black cherry/835.jpg
98.86558,1.658504,black cherry,black cherry,Fruit-Project_split/val/black cherry/838.jpg
99.077126,1.1384315,black cherry,black cherry,Fruit-Project_split/val/black cherry/840.jpg
104.62088,-3.417998,black cherry,black cherry,Fruit-Project_split/val/black cherry/843.jpg
106.97561,-5.4323835,black cherry,black cherry,Fruit-Project_split/val/black cherry/849.jpg
102.85803,-27.524694,black cherry,cherry,Fruit-Project_split/val/black cherry/854.jpg
109.95183,-23.829279,black cherry,black cherry,Fruit-Project_split/val/black cherry/859.jpg
109.41443,-7.686762,black cherry,black cherry,Fruit-Project_split/val/black cherry/869.jpg
111.26663,-19.993288,black cherry,black cherry,Fruit-Project_split/val/black cherry/870.jpg
120.50344,-4.149492,black cherry,black cherry,Fruit-Project_split/val/black cherry/871.jpg
100.76656,0.031698555,black cherry,black cherry,Fruit-Project_split/val/black cherry/876.jpg
120.51033,-4.17533,black cherry,black cherry,Fruit-Project_split/val/black cherry/882.jpg
131.2966,3.1903627,black cherry,black berry,Fruit-Project_split/val/black cherry/884.jpg
96.094,0.71478677,black cherry,black cherry,Fruit-Project_split/val/black cherry/891.jpg
109.00315,-4.0641494,black cherry,black cherry,Fruit-Project_split/val/black cherry/892.jpg
100.30465,-13.819687,black cherry,longan,Fruit-Project_split/val/black cherry/896.jpg
100.303894,-13.823602,black cherry,longan,Fruit-Project_split/val/black cherry/898.jpg
64.30736,-41.40284,black cherry,black cherry,Fruit-Project_split/val/black cherry/906.jpg
107.98836,-8.102174,black cherry,black cherry,Fruit-Project_split/val/black cherry/908.jpg
103.757324,-1.1952344,black cherry,black cherry,Fruit-Project_split/val/black cherry/91.jpg
97.233765,-4.5341763,black cherry,black cherry,Fruit-Project_split/val/black cherry/910.jpg
97.98381,0.11711139,black cherry,black cherry,Fruit-Project_split/val/black cherry/918.jpg
103.31981,-21.331923,black cherry,black cherry,Fruit-Project_split/val/black cherry/94.jpg
109.789536,-13.225873,black cherry,black cherry,Fruit-Project_split/val/black cherry/97.jpg
108.38005,-1.8922892,black cherry,black cherry,Fruit-Project_split/val/black cherry/99.jpg
124.58449,41.14612,blueberry,blueberry,Fruit-Project_split/val/blueberry/102.jpg
131.08855,44.531235,blueberry,blueberry,Fruit-Project_split/val/blueberry/103.jpg
120.88926,43.622032,blueberry,blueberry,Fruit-Project_split/val/blueberry/106.jpg
122.4071,44.40391,blueberry,blueberry,Fruit-Project_split/val/blueberry/120.jpg
127.80781,41.061726,blueberry,blueberry,Fruit-Project_split/val/blueberry/122.jpg
128.0349,35.76153,blueberry,blueberry,Fruit-Project_split/val/blueberry/123.jpg
122.38538,26.498003,blueberry,blueberry,Fruit-Project_split/val/blueberry/128.jpg
119.87599,35.41099,blueberry,blueberry,Fruit-Project_split/val/blueberry/134.jpg
126.46876,41.155285,blueberry,blueberry,Fruit-Project_split/val/blueberry/137.jpg
129.54431,40.89515,blueberry,blueberry,Fruit-Project_split/val/blueberry/14.jpg
122.51804,39.594547,blueberry,blueberry,Fruit-Project_split/val/blueberry/140.jpg
132.94301,40.30518,blueberry,blueberry,Fruit-Project_split/val/blueberry/142.jpg
127.5644,35.39488,blueberry,blueberry,Fruit-Project_split/val/blueberry/144.jpg
132.27223,43.91567,blueberry,blueberry,Fruit-Project_split/val/blueberry/146.jpg
123.27362,24.79047,blueberry,blueberry,Fruit-Project_split/val/blueberry/16.jpg
121.143265,44.705452,blueberry,blueberry,Fruit-Project_split/val/blueberry/167.jpg
121.38248,39.549038,blueberry,blueberry,Fruit-Project_split/val/blueberry/168.jpg
128.97961,24.769468,blueberry,blueberry,Fruit-Project_split/val/blueberry/17.jpg
123.27457,44.749157,blueberry,blueberry,Fruit-Project_split/val/blueberry/170.jpg
121.97252,45.445007,blueberry,blueberry,Fruit-Project_split/val/blueberry/175.jpg
129.23927,43.911068,blueberry,blueberry,Fruit-Project_split/val/blueberry/177.jpg
121.752266,41.912773,blueberry,blueberry,Fruit-Project_split/val/blueberry/179.jpg
131.1065,40.17812,blueberry,blueberry,Fruit-Project_split/val/blueberry/184.jpg
122.552956,26.171902,blueberry,blueberry,Fruit-Project_split/val/blueberry/195.jpg
136.2675,42.08815,blueberry,blueberry,Fruit-Project_split/val/blueberry/198.jpg
121.87837,34.413,blueberry,blueberry,Fruit-Project_split/val/blueberry/2.jpg
133.70692,29.073896,blueberry,blueberry,Fruit-Project_split/val/blueberry/21.jpg
134.67316,43.60814,blueberry,blueberry,Fruit-Project_split/val/blueberry/213.jpg
127.46756,35.44068,blueberry,blueberry,Fruit-Project_split/val/blueberry/22.jpg
123.83516,25.511957,blueberry,blueberry,Fruit-Project_split/val/blueberry/225.jpg
129.54655,29.818779,blueberry,blueberry,Fruit-Project_split/val/blueberry/230.jpg
135.93369,38.285625,blueberry,blueberry,Fruit-Project_split/val/blueberry/232.jpg
131.12695,21.006361,blueberry,blueberry,Fruit-Project_split/val/blueberry/236.jpg
128.31184,40.464268,blueberry,blueberry,Fruit-Project_split/val/blueberry/266.jpg
136.26332,42.086323,blueberry,blueberry,Fruit-Project_split/val/blueberry/267.jpg
35.99853,32.453335,blueberry,blueberry,Fruit-Project_split/val/blueberry/268.jpg
134.04501,42.445335,blueberry,blueberry,Fruit-Project_split/val/blueberry/270.jpg
133.18127,44.58188,blueberry,blueberry,Fruit-Project_split/val/blueberry/271.jpg
133.17917,42.908875,blueberry,blueberry,Fruit-Project_split/val/blueberry/273.jpg
125.25384,36.206398,blueberry,blueberry,Fruit-Project_split/val/blueberry/284.jpg
124.20394,46.6957,blueberry,blueberry,Fruit-Project_split/val/blueberry/292.jpg
135.40999,37.573795,blueberry,blueberry,Fruit-Project_split/val/blueberry/293.jpg
131.51537,28.078772,blueberry,blueberry,Fruit-Project_split/val/blueberry/295.jpg
127.25629,24.693317,blueberry,blueberry,Fruit-Project_split/val/blueberry/301.jpg
128.99493,26.787237,blueberry,blueberry,Fruit-Project_split/val/blueberry/304.jpg
127.378105,33.18103,blueberry,blueberry,Fruit-Project_split/val/blueberry/311.jpg
134.55322,43.118565,blueberry,blueberry,Fruit-Project_split/val/blueberry/341.jpg
129.45906,43.826603,blueberry,blueberry,Fruit-Project_split/val/blueberry/344.jpg
124.890236,25.956184,blueberry,blueberry,Fruit-Project_split/val/blueberry/346.jpg
128.14804,34.06386,blueberry,blueberry,Fruit-Project_split/val/blueberry/347.jpg
126.14147,39.87632,blueberry,blueberry,Fruit-Project_split/val/blueberry/35.jpg
133.63397,43.505413,blueberry,blueberry,Fruit-Project_split/val/blueberry/351.jpg
133.16792,44.895344,blueberry,blueberry,Fruit-Project_split/val/blueberry/353.jpg
135.52203,37.66205,blueberry,blueberry,Fruit-Project_split/val/blueberry/355.jpg
126.337326,42.893093,blueberry,blueberry,Fruit-Project_split/val/blueberry/356.jpg
135.40286,43.638424,blueberry,blueberry,Fruit-Project_split/val/blueberry/365.jpg
129.60947,31.84391,blueberry,blueberry,Fruit-Project_split/val/blueberry/367.jpg
110.368065,23.983953,blueberry,blueberry,Fruit-Project_split/val/blueberry/369.jpg
124.51239,23.657623,blueberry,blueberry,Fruit-Project_split/val/blueberry/371.jpg
125.65994,23.34893,blueberry,blueberry,Fruit-Project_split/val/blueberry/374.jpg
133.1448,21.101019,blueberry,blueberry,Fruit-Project_split/val/blueberry/375.jpg
135.58455,12.015118,blueberry,blueberry,Fruit-Project_split/val/blueberry/376.jpg
135.75362,44.75364,blueberry,blueberry,Fruit-Project_split/val/blueberry/384.jpg
123.061104,32.568718,blueberry,blueberry,Fruit-Project_split/val/blueberry/385.jpg
127.99272,30.331324,blueberry,blueberry,Fruit-Project_split/val/blueberry/386.jpg
133.54352,36.51028,blueberry,blueberry,Fruit-Project_split/val/blueberry/389.jpg
122.90489,24.246832,blueberry,blueberry,Fruit-Project_split/val/blueberry/39.jpg
133.69781,40.632072,blueberry,blueberry,Fruit-Project_split/val/blueberry/391.jpg
124.50757,41.262527,blueberry,blueberry,Fruit-Project_split/val/blueberry/392.jpg
123.893166,44.283024,blueberry,blueberry,Fruit-Project_split/val/blueberry/395.jpg
120.94061,31.357096,blueberry,blueberry,Fruit-Project_split/val/blueberry/396.jpg
129.47414,20.461807,blueberry,blueberry,Fruit-Project_split/val/blueberry/400.jpg
132.01341,25.444984,blueberry,blueberry,Fruit-Project_split/val/blueberry/401.jpg
134.42728,45.08846,blueberry,blueberry,Fruit-Project_split/val/blueberry/403.jpg
120.94363,31.34985,blueberry,blueberry,Fruit-Project_split/val/blueberry/411.jpg
125.37811,32.22326,blueberry,blueberry,Fruit-Project_split/val/blueberry/413.jpg
152.45036,-61.060272,blueberry,blueberry,Fruit-Project_split/val/blueberry/418.jpg
135.40396,42.336628,blueberry,blueberry,Fruit-Project_split/val/blueberry/425.jpg
120.54769,45.30529,blueberry,blueberry,Fruit-Project_split/val/blueberry/428.jpg
5.4375978,34.27864,blueberry,blueberry,Fruit-Project_split/val/blueberry/433.jpg
