X,Y,Z,category_name,image_path
13.654622,-7.2716804,7.400808,barberry,Fruit-Project_split/val/barberry/89.jpg
17.737717,-4.0058217,12.638142,barberry,Fruit-Project_split/val/barberry/894.jpg
15.789037,-1.0482485,6.557878,barberry,Fruit-Project_split/val/barberry/896.jpg
14.173213,-3.5025642,10.524385,barberry,Fruit-Project_split/val/barberry/898.jpg
12.518691,-5.1906323,12.131718,barberry,Fruit-Project_split/val/barberry/904.jpg
16.942099,-9.21794,10.633075,barberry,Fruit-Project_split/val/barberry/907.jpg
16.494675,-9.25678,9.733655,barberry,Fruit-Project_split/val/barberry/909.jpg
16.681404,-5.6117153,8.571564,barberry,Fruit-Project_split/val/barberry/910.jpg
13.46389,-2.677211,5.94076,tomato,Fruit-Project_split/val/barberry/913.jpg
14.412075,-5.5239816,8.604285,barberry,Fruit-Project_split/val/barberry/915.jpg
-2.0329387,-18.951796,-0.16933413,jalapeno,Fruit-Project_split/val/barberry/918.jpg
-1.0718561,-18.606874,0.08156527,tomato,Fruit-Project_split/val/barberry/919.jpg
-1.4707657,-18.729445,0.063724354,barberry,Fruit-Project_split/val/barberry/922.jpg
-1.0828955,-18.643934,0.14076923,barberry,Fruit-Project_split/val/barberry/924.jpg
-0.724748,-18.383482,0.2427839,tomato,Fruit-Project_split/val/barberry/930.jpg
10.779165,-8.877449,13.637528,corn kernel,Fruit-Project_split/val/barberry/938.jpg
9.8719425,-10.298361,15.732825,cherry,Fruit-Project_split/val/barberry/941.jpg
16.516077,-6.7113237,13.225865,barberry,Fruit-Project_split/val/barberry/943.jpg
16.309074,-10.019254,8.26857,barberry,Fruit-Project_split/val/barberry/948.jpg
13.76052,-2.3148444,11.628861,barberry,Fruit-Project_split/val/barberry/953.jpg
14.5535555,-7.6848493,9.421927,barberry,Fruit-Project_split/val/barberry/958.jpg
17.641605,11.059148,15.796007,saguaro,Fruit-Project_split/val/barberry/977.jpg
12.803098,-8.219106,9.169047,barberry,Fruit-Project_split/val/barberry/978.jpg
16.15769,0.5766678,4.243687,pomegranate,Fruit-Project_split/val/barberry/985.jpg
11.598693,-4.835132,13.692791,barberry,Fruit-Project_split/val/barberry/992.jpg
12.610183,-5.5978727,14.126603,barberry,Fruit-Project_split/val/barberry/993.jpg
13.838366,-1.2318761,9.553437,barberry,Fruit-Project_split/val/barberry/998.jpg
13.931478,-3.7217617,13.260192,barberry,Fruit-Project_split/val/barberry/999.jpg
28.035725,-13.657958,13.786852,bayberry,Fruit-Project_split/val/bayberry/106.jpg
26.376652,-13.931954,15.395576,bayberry,Fruit-Project_split/val/bayberry/111.jpg
25.162153,-15.896768,14.618047,bayberry,Fruit-Project_split/val/bayberry/112.jpg
35.17688,-3.878042,-2.1696875,bayberry,Fruit-Project_split/val/bayberry/118.jpg
26.387775,-11.105506,16.53803,bayberry,Fruit-Project_split/val/bayberry/119.jpg
39.621002,-0.065903105,-3.6557398,bayberry,Fruit-Project_split/val/bayberry/121.jpg
23.320892,-20.347477,18.512892,bayberry,Fruit-Project_split/val/bayberry/129.jpg
27.212816,-11.020251,12.239165,bayberry,Fruit-Project_split/val/bayberry/13.jpg
39.12607,-0.4456729,-2.5066829,bayberry,Fruit-Project_split/val/bayberry/131.jpg
20.019606,-16.187017,17.091166,bayberry,Fruit-Project_split/val/bayberry/148.jpg
28.476267,-13.364169,17.412731,bayberry,Fruit-Project_split/val/bayberry/150.jpg
39.964718,-1.2239573,-4.449282,pineapple,Fruit-Project_split/val/bayberry/151.jpg
34.337345,-3.6437325,1.0411273,bayberry,Fruit-Project_split/val/bayberry/154.jpg
17.553017,-3.7341468,-1.2063601,pomegranate,Fruit-Project_split/val/bayberry/156.jpg
18.331768,-1.5717413,6.680107,barberry,Fruit-Project_split/val/bayberry/158.jpg
26.923788,-11.768066,11.664037,bayberry,Fruit-Project_split/val/bayberry/165.jpg
25.808075,-13.982889,21.976217,bayberry,Fruit-Project_split/val/bayberry/168.jpg
27.339888,-11.209098,14.363811,bayberry,Fruit-Project_split/val/bayberry/170.jpg
23.594046,-16.414509,19.819302,bayberry,Fruit-Project_split/val/bayberry/173.jpg
28.147635,-16.61685,15.505346,bayberry,Fruit-Project_split/val/bayberry/177.jpg
15.264471,-0.19812591,6.0769606,bayberry,Fruit-Project_split/val/bayberry/18.jpg
23.458206,-19.9221,18.419134,bayberry,Fruit-Project_split/val/bayberry/182.jpg
19.920874,-15.277421,17.450108,bayberry,Fruit-Project_split/val/bayberry/183.jpg
31.299532,-5.567162,3.2722845,bayberry,Fruit-Project_split/val/bayberry/191.jpg
25.072117,-14.402887,16.036722,bayberry,Fruit-Project_split/val/bayberry/192.jpg
34.552162,-3.5704145,1.3121763,bayberry,Fruit-Project_split/val/bayberry/195.jpg
26.465765,-15.219325,20.787008,bayberry,Fruit-Project_split/val/bayberry/198.jpg
25.299307,-16.99924,19.344093,bayberry,Fruit-Project_split/val/bayberry/203.jpg
10.018679,-0.9661239,17.280233,black cherry,Fruit-Project_split/val/bayberry/21.jpg
25.224514,-18.122534,18.579481,bayberry,Fruit-Project_split/val/bayberry/212.jpg
23.427675,-14.6691475,20.44175,bayberry,Fruit-Project_split/val/bayberry/213.jpg
25.788685,-15.4596815,21.226006,bayberry,Fruit-Project_split/val/bayberry/221.jpg
23.964033,-15.120089,19.792763,bayberry,Fruit-Project_split/val/bayberry/223.jpg
27.864853,-14.978844,17.772554,bayberry,Fruit-Project_split/val/bayberry/224.jpg
25.130169,-14.882325,21.29355,bayberry,Fruit-Project_split/val/bayberry/235.jpg
24.122845,-15.337894,19.655546,bayberry,Fruit-Project_split/val/bayberry/243.jpg
24.923473,-14.4942,21.675034,bayberry,Fruit-Project_split/val/bayberry/251.jpg
25.725784,-15.978858,13.848306,bayberry,Fruit-Project_split/val/bayberry/269.jpg
26.237213,-16.164145,13.332022,bayberry,Fruit-Project_split/val/bayberry/275.jpg
24.196941,-20.069078,17.170929,bayberry,Fruit-Project_split/val/bayberry/276.jpg
25.647356,-13.181225,14.556955,bayberry,Fruit-Project_split/val/bayberry/279.jpg
24.326273,-11.6867485,16.459827,bayberry,Fruit-Project_split/val/bayberry/29.jpg
23.475496,-19.918064,18.407307,bayberry,Fruit-Project_split/val/bayberry/291.jpg
31.88256,-6.4144793,2.9141188,bayberry,Fruit-Project_split/val/bayberry/300.jpg
22.003855,-14.946176,13.073644,bayberry,Fruit-Project_split/val/bayberry/303.jpg
26.940037,-11.7391405,11.688853,bayberry,Fruit-Project_split/val/bayberry/31.jpg
24.420918,-11.570238,16.423023,bayberry,Fruit-Project_split/val/bayberry/310.jpg
24.18138,-20.107243,17.182817,bayberry,Fruit-Project_split/val/bayberry/312.jpg
25.300846,-14.127741,20.31727,bayberry,Fruit-Project_split/val/bayberry/315.jpg
27.428362,-15.448991,16.365408,bayberry,Fruit-Project_split/val/bayberry/323.jpg
25.040812,-10.99173,15.6820965,bayberry,Fruit-Project_split/val/bayberry/325.jpg
23.721983,-11.671241,19.223288,bayberry,Fruit-Project_split/val/bayberry/330.jpg
27.546007,-14.473463,18.545744,bayberry,Fruit-Project_split/val/bayberry/331.jpg
26.850159,-15.739163,14.084716,strawberry,Fruit-Project_split/val/bayberry/338.jpg
4.883466,1.7597041,36.120613,black berry,Fruit-Project_split/val/bayberry/348.jpg
24.51913,-18.488626,18.14926,bayberry,Fruit-Project_split/val/bayberry/350.jpg
22.880516,-15.337899,18.48249,bayberry,Fruit-Project_split/val/bayberry/353.jpg
23.720785,-11.672587,19.224602,bayberry,Fruit-Project_split/val/bayberry/354.jpg
24.637648,-11.969694,17.357998,bayberry,Fruit-Project_split/val/bayberry/362.jpg
28.055779,-12.7980385,16.466436,bayberry,Fruit-Project_split/val/bayberry/363.jpg
26.007763,-12.475569,14.267591,bayberry,Fruit-Project_split/val/bayberry/364.jpg
17.134705,-1.6681954,4.629038,bayberry,Fruit-Project_split/val/bayberry/366.jpg
27.617907,-15.6504545,16.1783,bayberry,Fruit-Project_split/val/bayberry/369.jpg
23.722643,-10.225474,12.569201,bayberry,Fruit-Project_split/val/bayberry/372.jpg
26.469732,-10.995961,18.615295,bayberry,Fruit-Project_split/val/bayberry/376.jpg
15.269166,0.5364987,5.7903924,pomegranate,Fruit-Project_split/val/bayberry/377.jpg
31.214125,-7.3299837,1.9626863,bayberry,Fruit-Project_split/val/bayberry/386.jpg
28.531109,-13.368667,17.443413,bayberry,Fruit-Project_split/val/bayberry/388.jpg
23.704746,-11.142463,13.350707,bayberry,Fruit-Project_split/val/bayberry/39.jpg
28.410738,-6.1464806,0.6119207,bayberry,Fruit-Project_split/val/bayberry/391.jpg
12.609817,1.1509025,4.746783,bayberry,Fruit-Project_split/val/bayberry/393.jpg
27.489805,-12.373194,14.158743,bayberry,Fruit-Project_split/val/bayberry/40.jpg
21.15017,-17.550531,11.400276,strawberry,Fruit-Project_split/val/bayberry/404.jpg
24.47633,-14.932857,18.16106,bayberry,Fruit-Project_split/val/bayberry/414.jpg
35.159527,-3.7933848,-1.4084942,bayberry,Fruit-Project_split/val/bayberry/415.jpg
20.058512,-11.28558,15.682958,bayberry,Fruit-Project_split/val/bayberry/416.jpg
19.88309,-11.110086,15.6630945,bayberry,Fruit-Project_split/val/bayberry/417.jpg
27.815777,-10.933521,14.212053,bayberry,Fruit-Project_split/val/bayberry/428.jpg
39.423172,-0.5426946,-1.846715,bayberry,Fruit-Project_split/val/bayberry/43.jpg
9.174555,0.6416833,4.9679723,bayberry,Fruit-Project_split/val/bayberry/430.jpg
12.907195,-0.18578401,5.574222,bayberry,Fruit-Project_split/val/bayberry/434.jpg
24.070711,-11.6123295,15.848783,bayberry,Fruit-Project_split/val/bayberry/443.jpg
24.933687,-14.479567,18.729258,bayberry,Fruit-Project_split/val/bayberry/444.jpg
24.248837,-13.259766,14.894422,bayberry,Fruit-Project_split/val/bayberry/45.jpg
24.038467,-18.073748,17.029406,bayberry,Fruit-Project_split/val/bayberry/454.jpg
26.45289,-15.287949,19.718191,bayberry,Fruit-Project_split/val/bayberry/464.jpg
26.45175,-13.994752,18.941936,bayberry,Fruit-Project_split/val/bayberry/467.jpg
16.482388,-1.0108668,5.048159,bayberry,Fruit-Project_split/val/bayberry/47.jpg
23.923191,-14.680768,18.277601,bayberry,Fruit-Project_split/val/bayberry/471.jpg
21.38081,-14.058702,14.731037,cherry,Fruit-Project_split/val/bayberry/475.jpg
23.173952,-14.57926,17.854008,bayberry,Fruit-Project_split/val/bayberry/479.jpg
32.036327,-5.5198884,3.0339956,bayberry,Fruit-Project_split/val/bayberry/486.jpg
26.749846,-15.324211,19.335463,bayberry,Fruit-Project_split/val/bayberry/488.jpg
26.146149,-12.632654,13.374748,bayberry,Fruit-Project_split/val/bayberry/499.jpg
24.842869,-12.001293,17.118607,bayberry,Fruit-Project_split/val/bayberry/5.jpg
25.559393,-12.874032,14.42979,bayberry,Fruit-Project_split/val/bayberry/500.jpg
25.376884,-14.40068,17.607195,bayberry,Fruit-Project_split/val/bayberry/503.jpg
25.659748,-13.097006,14.588189,bayberry,Fruit-Project_split/val/bayberry/505.jpg
24.47988,-18.076864,17.387602,bayberry,Fruit-Project_split/val/bayberry/510.jpg
24.695135,-18.019556,17.531473,bayberry,Fruit-Project_split/val/bayberry/513.jpg
26.051603,-13.710239,22.163195,bayberry,Fruit-Project_split/val/bayberry/523.jpg
26.064077,-13.722151,22.169832,bayberry,Fruit-Project_split/val/bayberry/524.jpg
22.207258,-13.291856,15.129048,bayberry,Fruit-Project_split/val/bayberry/526.jpg
26.989046,-17.234005,20.6026,bayberry,Fruit-Project_split/val/bayberry/544.jpg
26.963852,-17.00852,20.769476,bayberry,Fruit-Project_split/val/bayberry/549.jpg
20.443007,-13.040154,16.188738,bayberry,Fruit-Project_split/val/bayberry/55.jpg
24.67819,-14.768603,18.49976,bayberry,Fruit-Project_split/val/bayberry/560.jpg
25.277729,-16.049973,19.763363,bayberry,Fruit-Project_split/val/bayberry/569.jpg
23.451822,-17.396894,18.365377,bayberry,Fruit-Project_split/val/bayberry/570.jpg
24.231224,-16.248547,19.1674,bayberry,Fruit-Project_split/val/bayberry/571.jpg
11.866955,1.0447553,4.4940166,bayberry,Fruit-Project_split/val/bayberry/572.jpg
24.55372,-16.299208,19.400547,bayberry,Fruit-Project_split/val/bayberry/573.jpg
23.801779,-17.25042,18.063265,bayberry,Fruit-Project_split/val/bayberry/575.jpg
23.551811,-17.13289,17.809994,bayberry,Fruit-Project_split/val/bayberry/577.jpg
23.114105,-10.498505,15.589633,bayberry,Fruit-Project_split/val/bayberry/578.jpg
23.733835,-14.827566,17.418663,bayberry,Fruit-Project_split/val/bayberry/579.jpg
20.020523,-15.291186,17.699255,bayberry,Fruit-Project_split/val/bayberry/588.jpg
22.853567,-16.373259,14.996592,bayberry,Fruit-Project_split/val/bayberry/595.jpg
26.454174,-17.562769,17.108307,bayberry,Fruit-Project_split/val/bayberry/600.jpg
26.31051,-17.57711,17.115292,bayberry,Fruit-Project_split/val/bayberry/601.jpg
23.62076,-12.872639,8.958998,strawberry,Fruit-Project_split/val/bayberry/61.jpg
27.605806,-17.495293,18.84959,bayberry,Fruit-Project_split/val/bayberry/611.jpg
13.378043,-0.25876442,6.960527,bayberry,Fruit-Project_split/val/bayberry/627.jpg
2.1218517,15.486423,-18.01491,longan,Fruit-Project_split/val/bayberry/632.jpg
23.13416,-12.206164,17.299084,bayberry,Fruit-Project_split/val/bayberry/641.jpg
25.388985,-15.286874,20.296534,bayberry,Fruit-Project_split/val/bayberry/646.jpg
2.3441322,19.484425,-23.311499,bayberry,Fruit-Project_split/val/bayberry/656.jpg
22.77359,-15.169811,14.938739,bayberry,Fruit-Project_split/val/bayberry/657.jpg
26.10969,-12.707845,12.932519,strawberry,Fruit-Project_split/val/bayberry/659.jpg
20.224436,-11.437052,15.699104,bayberry,Fruit-Project_split/val/bayberry/662.jpg
27.486927,-17.782957,19.582407,bayberry,Fruit-Project_split/val/bayberry/664.jpg
27.225807,-17.767658,19.921614,bayberry,Fruit-Project_split/val/bayberry/668.jpg
15.40575,0.30513546,3.811434,bayberry,Fruit-Project_split/val/bayberry/676.jpg
26.323542,-14.817502,19.253138,bayberry,Fruit-Project_split/val/bayberry/683.jpg
23.762947,-15.142803,18.563095,bayberry,Fruit-Project_split/val/bayberry/686.jpg
22.816208,-12.829193,16.342598,bayberry,Fruit-Project_split/val/bayberry/69.jpg
34.579292,-3.080318,1.1319596,bayberry,Fruit-Project_split/val/bayberry/691.jpg
22.787363,-14.95535,19.95985,bayberry,Fruit-Project_split/val/bayberry/699.jpg
24.961689,-12.503822,17.813414,bayberry,Fruit-Project_split/val/bayberry/70.jpg
23.996664,-16.266188,18.127523,bayberry,Fruit-Project_split/val/bayberry/700.jpg
25.211264,-15.203238,18.66507,bayberry,Fruit-Project_split/val/bayberry/704.jpg
21.827833,-13.986671,15.129118,bayberry,Fruit-Project_split/val/bayberry/705.jpg
36.35098,-1.1544027,0.122321494,bayberry,Fruit-Project_split/val/bayberry/708.jpg
25.064537,-14.929632,18.751965,bayberry,Fruit-Project_split/val/bayberry/715.jpg
27.355682,-14.190741,18.846497,bayberry,Fruit-Project_split/val/bayberry/716.jpg
22.0097,-13.797141,15.256691,bayberry,Fruit-Project_split/val/bayberry/720.jpg
23.649546,-15.075633,18.352373,bayberry,Fruit-Project_split/val/bayberry/739.jpg
22.36444,-13.942856,15.72634,bayberry,Fruit-Project_split/val/bayberry/746.jpg
22.183739,-13.832712,15.491691,bayberry,Fruit-Project_split/val/bayberry/748.jpg
25.603554,-14.694952,17.99151,bayberry,Fruit-Project_split/val/bayberry/749.jpg
13.329754,-0.15777574,6.9627466,bayberry,Fruit-Project_split/val/bayberry/761.jpg
13.08545,0.91256756,5.1432796,cherry,Fruit-Project_split/val/bayberry/762.jpg
21.298504,-13.9376955,16.321941,bayberry,Fruit-Project_split/val/bayberry/765.jpg
25.615294,-15.011784,20.84234,bayberry,Fruit-Project_split/val/bayberry/771.jpg
23.5976,-16.804195,17.894873,bayberry,Fruit-Project_split/val/bayberry/775.jpg
26.16633,-14.884902,20.090565,bayberry,Fruit-Project_split/val/bayberry/784.jpg
27.58731,-17.430079,18.730326,bayberry,Fruit-Project_split/val/bayberry/785.jpg
25.719501,-11.322066,15.76601,bayberry,Fruit-Project_split/val/bayberry/790.jpg
25.81542,-14.873761,18.10276,bayberry,Fruit-Project_split/val/bayberry/792.jpg
18.729116,-17.280273,17.668589,bayberry,Fruit-Project_split/val/bayberry/796.jpg
25.043444,-13.478882,14.011879,bayberry,Fruit-Project_split/val/bayberry/808.jpg
24.425222,-11.551838,16.484554,bayberry,Fruit-Project_split/val/bayberry/81.jpg
27.861841,-14.573247,13.893841,bayberry,Fruit-Project_split/val/bayberry/816.jpg
23.453417,-11.651495,13.383333,bayberry,Fruit-Project_split/val/bayberry/827.jpg
16.486422,-1.021539,5.047493,bayberry,Fruit-Project_split/val/bayberry/83.jpg
24.357027,-11.514273,16.401876,bayberry,Fruit-Project_split/val/bayberry/830.jpg
13.766942,24.257734,-6.760263,jackfruit,Fruit-Project_split/val/bayberry/835.jpg
25.274794,-16.498621,21.079159,bayberry,Fruit-Project_split/val/bayberry/838.jpg
28.153498,-16.62934,15.472801,bayberry,Fruit-Project_split/val/bayberry/841.jpg
34.53865,-3.2300432,0.88484603,bayberry,Fruit-Project_split/val/bayberry/842.jpg
25.282356,-11.437987,16.46994,bayberry,Fruit-Project_split/val/bayberry/845.jpg
26.980633,-19.553545,15.98528,bayberry,Fruit-Project_split/val/bayberry/847.jpg
26.862595,-16.02498,12.495523,black berry,Fruit-Project_split/val/bayberry/850.jpg
27.400839,-14.320936,15.803728,bayberry,Fruit-Project_split/val/bayberry/853.jpg
26.789091,-13.376103,18.665531,bayberry,Fruit-Project_split/val/bayberry/858.jpg
23.88355,-12.485302,15.526016,bayberry,Fruit-Project_split/val/bayberry/859.jpg
26.467186,-11.012404,18.6045,bayberry,Fruit-Project_split/val/bayberry/860.jpg
25.618786,-10.588881,15.3516,bayberry,Fruit-Project_split/val/bayberry/864.jpg
20.03559,-15.841073,17.169397,bayberry,Fruit-Project_split/val/bayberry/866.jpg
39.86211,-0.059694685,-2.530815,bayberry,Fruit-Project_split/val/bayberry/875.jpg
26.566578,-11.047237,16.693678,bayberry,Fruit-Project_split/val/bayberry/877.jpg
28.012024,-12.727016,16.341894,bayberry,Fruit-Project_split/val/bayberry/888.jpg
27.15092,-11.993897,14.119399,bayberry,Fruit-Project_split/val/bayberry/896.jpg
39.4106,-0.042382754,-3.8560288,bayberry,Fruit-Project_split/val/bayberry/900.jpg
23.466204,-19.918844,18.432234,bayberry,Fruit-Project_split/val/bayberry/906.jpg
26.387533,-12.66074,17.75201,bayberry,Fruit-Project_split/val/bayberry/907.jpg
28.0243,-13.775818,13.822493,bayberry,Fruit-Project_split/val/bayberry/918.jpg
25.115992,-16.359419,20.28365,bayberry,Fruit-Project_split/val/bayberry/929.jpg
25.439499,-16.111422,20.87436,bayberry,Fruit-Project_split/val/bayberry/930.jpg
22.279814,-16.138508,18.087597,bayberry,Fruit-Project_split/val/bayberry/932.jpg
28.030792,-12.7205305,16.358511,bayberry,Fruit-Project_split/val/bayberry/937.jpg
19.472992,-16.857948,18.044914,bayberry,Fruit-Project_split/val/bayberry/940.jpg
24.243109,-11.82451,13.742319,bayberry,Fruit-Project_split/val/bayberry/949.jpg
27.344421,-11.185687,14.357404,bayberry,Fruit-Project_split/val/bayberry/95.jpg
31.559652,-6.091868,3.034759,bayberry,Fruit-Project_split/val/bayberry/954.jpg
27.423803,-15.470744,16.408024,bayberry,Fruit-Project_split/val/bayberry/979.jpg
23.10127,-10.493951,15.571913,bayberry,Fruit-Project_split/val/bayberry/993.jpg
25.47786,-14.059185,16.778393,bayberry,Fruit-Project_split/val/bayberry/995.jpg
25.79769,-13.801928,16.832418,bayberry,Fruit-Project_split/val/bayberry/997.jpg
-8.117502,-19.757195,0.49388278,bell pepper,Fruit-Project_split/val/bell pepper/0.jpg
-9.858203,-25.858833,-7.5200887,bell pepper,Fruit-Project_split/val/bell pepper/1.jpg
-5.7444706,-27.610415,-8.72127,bell pepper,Fruit-Project_split/val/bell pepper/10.jpg
-4.4780116,-23.929714,-5.637339,bell pepper,Fruit-Project_split/val/bell pepper/100.jpg
33.926044,-4.4941998,1.1431661,bell pepper,Fruit-Project_split/val/bell pepper/109.jpg
-8.130518,-19.74858,0.5054504,bell pepper,Fruit-Project_split/val/bell pepper/111.jpg
39.75683,-0.5144987,-2.321206,bell pepper,Fruit-Project_split/val/bell pepper/114.jpg
-7.450882,-24.86684,3.299757,bell pepper,Fruit-Project_split/val/bell pepper/115.jpg
-8.38952,-25.232714,-8.175486,bell pepper,Fruit-Project_split/val/bell pepper/12.jpg
-1.9400014,-19.621674,-0.54356587,bell pepper,Fruit-Project_split/val/bell pepper/120.jpg
5.1312604,-25.433886,1.172193,tomato,Fruit-Project_split/val/bell pepper/124.jpg
-11.7977,-21.842253,1.4934293,bell pepper,Fruit-Project_split/val/bell pepper/126.jpg
-13.80711,-20.213598,0.52702487,bell pepper,Fruit-Project_split/val/bell pepper/129.jpg
-8.924346,-25.707785,-2.8219364,bell pepper,Fruit-Project_split/val/bell pepper/133.jpg
-6.5714107,-24.659462,0.15106522,bell pepper,Fruit-Project_split/val/bell pepper/135.jpg
-6.6607113,-23.286732,0.25569767,bell pepper,Fruit-Project_split/val/bell pepper/138.jpg
31.07467,-5.8793664,1.9594626,bell pepper,Fruit-Project_split/val/bell pepper/145.jpg
-7.4508996,-22.348312,1.672572,bell pepper,Fruit-Project_split/val/bell pepper/161.jpg
-9.887407,-25.848679,-7.5258875,bell pepper,Fruit-Project_split/val/bell pepper/164.jpg
-7.9715853,-23.74981,-9.745891,bell pepper,Fruit-Project_split/val/bell pepper/165.jpg
-10.424213,-25.813816,-9.163137,bell pepper,Fruit-Project_split/val/bell pepper/167.jpg
-8.50593,-23.253822,-6.9567413,bell pepper,Fruit-Project_split/val/bell pepper/174.jpg
-9.715924,-22.567158,-7.6378536,bell pepper,Fruit-Project_split/val/bell pepper/177.jpg
-3.8561032,-21.549185,-0.6732917,bell pepper,Fruit-Project_split/val/bell pepper/182.jpg
-4.397519,-24.781525,-6.279775,bell pepper,Fruit-Project_split/val/bell pepper/185.jpg
-8.629659,-22.815445,-8.703813,bell pepper,Fruit-Project_split/val/bell pepper/19.jpg
13.452236,-8.308034,18.942453,cherry,Fruit-Project_split/val/bell pepper/193.jpg
-6.5596247,-23.247185,2.7351508,bell pepper,Fruit-Project_split/val/bell pepper/199.jpg
-5.1618094,-24.43675,1.8570652,bell pepper,Fruit-Project_split/val/bell pepper/209.jpg
-5.460253,-24.159546,0.75401783,bell pepper,Fruit-Project_split/val/bell pepper/212.jpg
-12.2181225,-21.688433,1.6201705,bell pepper,Fruit-Project_split/val/bell pepper/213.jpg
-4.830137,-21.147516,-4.251516,bell pepper,Fruit-Project_split/val/bell pepper/22.jpg
-8.375455,-27.060804,-5.7758393,bell pepper,Fruit-Project_split/val/bell pepper/230.jpg
-20.13955,-10.897282,-4.349623,carambola,Fruit-Project_split/val/bell pepper/234.jpg
-19.77766,-9.611751,-1.7274216,bell pepper,Fruit-Project_split/val/bell pepper/235.jpg
-8.611098,-24.71738,-7.628631,bell pepper,Fruit-Project_split/val/bell pepper/236.jpg
-5.4357924,-25.412865,-6.2748604,bell pepper,Fruit-Project_split/val/bell pepper/243.jpg
-8.428208,-24.68226,-5.650311,bell pepper,Fruit-Project_split/val/bell pepper/252.jpg
-3.0676208,-25.929068,-5.4392004,bell pepper,Fruit-Project_split/val/bell pepper/253.jpg
-5.1229644,-24.441519,1.877614,bell pepper,Fruit-Project_split/val/bell pepper/255.jpg
-13.179068,-22.622679,-0.13712372,bell pepper,Fruit-Project_split/val/bell pepper/269.jpg
-9.189139,-23.937035,-8.254697,bell pepper,Fruit-Project_split/val/bell pepper/279.jpg
-7.361188,-20.701998,-8.1386385,bell pepper,Fruit-Project_split/val/bell pepper/28.jpg
-13.568347,-21.42912,0.35382205,bell pepper,Fruit-Project_split/val/bell pepper/284.jpg
3.8166757,-25.84028,-0.21108899,tomato,Fruit-Project_split/val/bell pepper/285.jpg
-8.008342,-23.259644,-1.8307223,bell pepper,Fruit-Project_split/val/bell pepper/286.jpg
-8.928669,-26.80114,-4.2542186,bell pepper,Fruit-Project_split/val/bell pepper/287.jpg
-14.18192,-17.223236,0.4280191,bell pepper,Fruit-Project_split/val/bell pepper/289.jpg
-10.024093,-25.89943,-9.754856,bell pepper,Fruit-Project_split/val/bell pepper/293.jpg
-8.699548,-23.847887,-6.1306257,bell pepper,Fruit-Project_split/val/bell pepper/318.jpg
-8.77941,-23.789734,-6.9820647,bell pepper,Fruit-Project_split/val/bell pepper/322.jpg
-7.739839,-22.832422,-7.9437165,bell pepper,Fruit-Project_split/val/bell pepper/329.jpg
-8.331729,-22.281488,-8.582183,bell pepper,Fruit-Project_split/val/bell pepper/331.jpg
-3.646132,-22.691526,-9.188346,bell pepper,Fruit-Project_split/val/bell pepper/346.jpg
-8.568818,-24.99904,-1.5323104,bell pepper,Fruit-Project_split/val/bell pepper/35.jpg
-5.8756948,-23.805248,-1.0782565,bell pepper,Fruit-Project_split/val/bell pepper/363.jpg
-3.7289114,-22.512016,-0.15334609,bell pepper,Fruit-Project_split/val/bell pepper/364.jpg
-6.6376624,-25.966457,1.562962,bell pepper,Fruit-Project_split/val/bell pepper/367.jpg
-5.5759463,-21.80116,0.9062427,bell pepper,Fruit-Project_split/val/bell pepper/373.jpg
36.033993,-3.0741224,-0.05396915,jalapeno,Fruit-Project_split/val/bell pepper/376.jpg
-13.250602,-20.443495,0.43500513,bell pepper,Fruit-Project_split/val/bell pepper/378.jpg
-14.160431,-19.538399,0.36644793,bell pepper,Fruit-Project_split/val/bell pepper/380.jpg
-12.423444,-12.247673,4.358546,jalapeno,Fruit-Project_split/val/bell pepper/385.jpg
-5.9082537,-23.449194,1.3969058,bell pepper,Fruit-Project_split/val/bell pepper/398.jpg
-3.199926,-26.713306,-9.136367,bell pepper,Fruit-Project_split/val/bell pepper/402.jpg
-5.9604025,-26.080921,-7.37632,bell pepper,Fruit-Project_split/val/bell pepper/405.jpg
-9.915319,-25.962759,-7.350445,bell pepper,Fruit-Project_split/val/bell pepper/41.jpg
-5.2522745,-22.323397,0.5861471,bell pepper,Fruit-Project_split/val/bell pepper/410.jpg
-4.7864285,-25.9311,0.5312415,bell pepper,Fruit-Project_split/val/bell pepper/411.jpg
-3.9404676,-19.126131,-0.121073715,jalapeno,Fruit-Project_split/val/bell pepper/413.jpg
-5.473725,-23.285894,-0.7812382,bell pepper,Fruit-Project_split/val/bell pepper/424.jpg
-7.9017954,-25.308493,-10.224373,bell pepper,Fruit-Project_split/val/bell pepper/427.jpg
-8.598947,-23.079803,-7.6037207,bell pepper,Fruit-Project_split/val/bell pepper/430.jpg
-8.338189,-25.295214,-8.106468,bell pepper,Fruit-Project_split/val/bell pepper/432.jpg
-7.515381,-24.6965,-7.6445203,bell pepper,Fruit-Project_split/val/bell pepper/433.jpg
-10.32017,-25.775297,-9.060374,bell pepper,Fruit-Project_split/val/bell pepper/435.jpg
-9.490267,-22.674585,-6.978044,bell pepper,Fruit-Project_split/val/bell pepper/437.jpg
-3.4213202,-25.374922,-5.644333,bell pepper,Fruit-Project_split/val/bell pepper/447.jpg
-4.52425,-22.799911,-5.2063603,bell pepper,Fruit-Project_split/val/bell pepper/448.jpg
-9.357585,-22.792,-8.161379,bell pepper,Fruit-Project_split/val/bell pepper/45.jpg
-6.2472873,-24.066538,1.4907293,bell pepper,Fruit-Project_split/val/bell pepper/456.jpg
