X,Y,category_name,predcategory,image_path
13.815401,6.0617805,banana,banana,Fruit-Project_split/val/banana/804.jpg
14.151136,6.248434,banana,banana,Fruit-Project_split/val/banana/807.jpg
14.13179,6.088003,banana,banana,Fruit-Project_split/val/banana/812.jpg
13.909805,6.220217,banana,banana,Fruit-Project_split/val/banana/815.jpg
14.188471,6.0260916,banana,banana,Fruit-Project_split/val/banana/820.jpg
14.031199,6.0884824,banana,banana,Fruit-Project_split/val/banana/821.jpg
13.748881,6.075822,banana,banana,Fruit-Project_split/val/banana/825.jpg
13.822343,5.7317047,banana,banana,Fruit-Project_split/val/banana/831.jpg
13.482679,5.61726,banana,banana,Fruit-Project_split/val/banana/833.jpg
13.986839,5.744107,banana,banana,Fruit-Project_split/val/banana/834.jpg
13.8205,6.142083,banana,banana,Fruit-Project_split/val/banana/835.jpg
12.58716,4.7539186,banana,banana,Fruit-Project_split/val/banana/838.jpg
14.070983,4.84549,banana,banana,Fruit-Project_split/val/banana/84.jpg
14.194305,5.8237023,banana,banana,Fruit-Project_split/val/banana/846.jpg
13.93561,5.6514816,banana,banana,Fruit-Project_split/val/banana/847.jpg
13.921728,6.1730356,banana,banana,Fruit-Project_split/val/banana/853.jpg
13.948845,6.0405684,banana,banana,Fruit-Project_split/val/banana/856.jpg
13.72432,6.076081,banana,banana,Fruit-Project_split/val/banana/859.jpg
13.760426,5.5628695,banana,banana,Fruit-Project_split/val/banana/87.jpg
13.8922825,6.038314,banana,banana,Fruit-Project_split/val/banana/875.jpg
13.791229,6.1464534,banana,banana,Fruit-Project_split/val/banana/882.jpg
13.909555,6.1369762,banana,banana,Fruit-Project_split/val/banana/886.jpg
13.762276,6.1635303,banana,banana,Fruit-Project_split/val/banana/892.jpg
13.835278,6.1363864,banana,banana,Fruit-Project_split/val/banana/893.jpg
13.880908,5.873297,banana,banana,Fruit-Project_split/val/banana/899.jpg
13.237333,5.439911,banana,banana,Fruit-Project_split/val/banana/9.jpg
13.8181715,6.012165,banana,banana,Fruit-Project_split/val/banana/904.jpg
13.962036,6.2262063,banana,banana,Fruit-Project_split/val/banana/907.jpg
13.652854,5.7295566,banana,banana,Fruit-Project_split/val/banana/921.jpg
14.110367,4.91631,banana,banana,Fruit-Project_split/val/banana/936.jpg
14.182349,5.0091147,banana,banana,Fruit-Project_split/val/banana/946.jpg
16.561108,4.92921,banana,banana,Fruit-Project_split/val/banana/951.jpg
14.152716,4.966504,banana,banana,Fruit-Project_split/val/banana/953.jpg
13.729943,5.740277,banana,banana,Fruit-Project_split/val/banana/961.jpg
13.994004,5.7699466,banana,banana,Fruit-Project_split/val/banana/963.jpg
13.975661,5.742936,banana,banana,Fruit-Project_split/val/banana/965.jpg
6.088473,7.3698215,banana,banana,Fruit-Project_split/val/banana/970.jpg
13.596001,5.7811546,banana,banana,Fruit-Project_split/val/banana/972.jpg
13.806823,6.180269,banana,banana,Fruit-Project_split/val/banana/974.jpg
13.759568,6.129412,banana,banana,Fruit-Project_split/val/banana/978.jpg
14.038573,5.7107525,banana,banana,Fruit-Project_split/val/banana/979.jpg
13.53077,5.7282095,banana,banana,Fruit-Project_split/val/banana/985.jpg
14.065272,5.7041693,banana,banana,Fruit-Project_split/val/banana/993.jpg
14.246853,5.8004913,banana,banana,Fruit-Project_split/val/banana/999.jpg
8.154808,-2.3467712,barberry,barberry,Fruit-Project_split/val/barberry/1002.jpg
8.3263235,-2.451913,barberry,barberry,Fruit-Project_split/val/barberry/1005.jpg
8.203266,-2.536242,barberry,barberry,Fruit-Project_split/val/barberry/1007.jpg
9.530064,-2.5474558,barberry,barberry,Fruit-Project_split/val/barberry/101.jpg
8.473064,-2.15419,barberry,barberry,Fruit-Project_split/val/barberry/1014.jpg
8.44703,-2.416973,barberry,barberry,Fruit-Project_split/val/barberry/1018.jpg
7.998037,-2.6317794,barberry,barberry,Fruit-Project_split/val/barberry/1021.jpg
-2.675528,3.9028776,barberry,barberry,Fruit-Project_split/val/barberry/1023.jpg
8.177234,-2.565604,barberry,barberry,Fruit-Project_split/val/barberry/1025.jpg
8.482245,-1.8187593,barberry,barberry,Fruit-Project_split/val/barberry/103.jpg
8.190316,-1.6623828,barberry,barberry,Fruit-Project_split/val/barberry/1034.jpg
8.653743,-1.9361453,barberry,barberry,Fruit-Project_split/val/barberry/107.jpg
8.411298,-3.5958173,barberry,blueberry,Fruit-Project_split/val/barberry/109.jpg
-1.8773419,3.593009,barberry,barberry,Fruit-Project_split/val/barberry/112.jpg
8.028467,-2.5726948,barberry,barberry,Fruit-Project_split/val/barberry/117.jpg
8.411365,-2.3400295,barberry,barberry,Fruit-Project_split/val/barberry/120.jpg
12.05452,-0.2376889,barberry,barberry,Fruit-Project_split/val/barberry/121.jpg
8.583071,-1.8989619,barberry,barberry,Fruit-Project_split/val/barberry/122.jpg
8.589536,-1.9052309,barberry,barberry,Fruit-Project_split/val/barberry/123.jpg
9.046259,-1.9878526,barberry,barberry,Fruit-Project_split/val/barberry/132.jpg
8.511046,3.9040382,barberry,barberry,Fruit-Project_split/val/barberry/138.jpg
8.365252,-1.9728714,barberry,barberry,Fruit-Project_split/val/barberry/14.jpg
8.05403,-1.931792,barberry,barberry,Fruit-Project_split/val/barberry/143.jpg
8.019077,-1.9477513,barberry,barberry,Fruit-Project_split/val/barberry/151.jpg
-1.1460819,3.455551,barberry,barberry,Fruit-Project_split/val/barberry/155.jpg
8.633287,-1.9921263,barberry,barberry,Fruit-Project_split/val/barberry/165.jpg
-1.1474781,3.4239962,barberry,barberry,Fruit-Project_split/val/barberry/167.jpg
9.072547,-1.9831702,barberry,barberry,Fruit-Project_split/val/barberry/168.jpg
8.578072,-1.8943162,barberry,barberry,Fruit-Project_split/val/barberry/172.jpg
8.578027,-2.0755155,barberry,barberry,Fruit-Project_split/val/barberry/18.jpg
-2.277569,3.743335,barberry,barberry,Fruit-Project_split/val/barberry/181.jpg
8.597694,-1.8701122,barberry,barberry,Fruit-Project_split/val/barberry/184.jpg
8.456605,-2.080995,barberry,barberry,Fruit-Project_split/val/barberry/187.jpg
8.007785,-2.6576335,barberry,barberry,Fruit-Project_split/val/barberry/194.jpg
9.530528,-2.499085,barberry,barberry,Fruit-Project_split/val/barberry/198.jpg
8.054258,-1.9416468,barberry,barberry,Fruit-Project_split/val/barberry/20.jpg
8.140703,-2.6046386,barberry,barberry,Fruit-Project_split/val/barberry/209.jpg
8.4953785,-2.0513492,barberry,barberry,Fruit-Project_split/val/barberry/214.jpg
8.324594,-2.438134,barberry,barberry,Fruit-Project_split/val/barberry/230.jpg
9.143495,-1.9382598,barberry,barberry,Fruit-Project_split/val/barberry/231.jpg
9.073541,-1.98481,barberry,barberry,Fruit-Project_split/val/barberry/233.jpg
8.600341,-2.103299,barberry,barberry,Fruit-Project_split/val/barberry/236.jpg
9.038298,-2.0036774,barberry,barberry,Fruit-Project_split/val/barberry/237.jpg
8.356417,-2.1997855,barberry,barberry,Fruit-Project_split/val/barberry/245.jpg
8.634225,-2.0623882,barberry,barberry,Fruit-Project_split/val/barberry/246.jpg
8.573675,-1.8947697,barberry,barberry,Fruit-Project_split/val/barberry/263.jpg
8.414757,-2.4078085,barberry,barberry,Fruit-Project_split/val/barberry/265.jpg
8.126437,-2.5963743,barberry,barberry,Fruit-Project_split/val/barberry/271.jpg
8.242075,-2.400484,barberry,barberry,Fruit-Project_split/val/barberry/272.jpg
9.036906,-1.9881483,barberry,barberry,Fruit-Project_split/val/barberry/281.jpg
8.129509,-1.8939519,barberry,barberry,Fruit-Project_split/val/barberry/284.jpg
8.573177,-2.1560557,barberry,barberry,Fruit-Project_split/val/barberry/287.jpg
8.013174,-2.6121266,barberry,barberry,Fruit-Project_split/val/barberry/293.jpg
8.289642,-1.7542346,barberry,barberry,Fruit-Project_split/val/barberry/295.jpg
8.606423,-1.994643,barberry,barberry,Fruit-Project_split/val/barberry/303.jpg
4.5967016,-0.32104948,barberry,barberry,Fruit-Project_split/val/barberry/308.jpg
8.538058,-2.0131972,barberry,barberry,Fruit-Project_split/val/barberry/309.jpg
8.318449,-2.2468193,barberry,barberry,Fruit-Project_split/val/barberry/310.jpg
9.041642,-1.987769,barberry,barberry,Fruit-Project_split/val/barberry/318.jpg
8.385803,-2.3832543,barberry,barberry,Fruit-Project_split/val/barberry/319.jpg
9.122312,-1.9509383,barberry,barberry,Fruit-Project_split/val/barberry/321.jpg
8.54489,-1.8577762,barberry,barberry,Fruit-Project_split/val/barberry/324.jpg
8.874469,-2.0373898,barberry,barberry,Fruit-Project_split/val/barberry/327.jpg
9.5363035,-2.5408075,barberry,barberry,Fruit-Project_split/val/barberry/331.jpg
9.051514,-1.9901472,barberry,barberry,Fruit-Project_split/val/barberry/333.jpg
-1.5183011,3.556327,barberry,barberry,Fruit-Project_split/val/barberry/334.jpg
9.032273,-1.989375,barberry,barberry,Fruit-Project_split/val/barberry/336.jpg
9.149944,-1.9566568,barberry,barberry,Fruit-Project_split/val/barberry/348.jpg
8.541241,-1.8660537,barberry,barberry,Fruit-Project_split/val/barberry/349.jpg
8.585835,-2.2775836,barberry,barberry,Fruit-Project_split/val/barberry/358.jpg
8.167964,-2.359796,barberry,barberry,Fruit-Project_split/val/barberry/359.jpg
-1.1614845,3.4635777,barberry,barberry,Fruit-Project_split/val/barberry/36.jpg
8.576967,-1.895278,barberry,barberry,Fruit-Project_split/val/barberry/360.jpg
8.654384,-2.098027,barberry,barberry,Fruit-Project_split/val/barberry/361.jpg
8.038109,-1.9065586,barberry,barberry,Fruit-Project_split/val/barberry/363.jpg
8.442344,-2.1803794,barberry,barberry,Fruit-Project_split/val/barberry/372.jpg
-1.1621926,3.3040137,barberry,barberry,Fruit-Project_split/val/barberry/373.jpg
8.636821,-1.9408876,barberry,barberry,Fruit-Project_split/val/barberry/377.jpg
8.698904,-1.9776331,barberry,barberry,Fruit-Project_split/val/barberry/379.jpg
8.151159,0.13459846,barberry,barberry,Fruit-Project_split/val/barberry/382.jpg
8.126861,-2.6365798,barberry,barberry,Fruit-Project_split/val/barberry/387.jpg
8.493587,-2.1911523,barberry,barberry,Fruit-Project_split/val/barberry/414.jpg
7.991081,-2.0635788,barberry,barberry,Fruit-Project_split/val/barberry/42.jpg
8.485152,-1.9080554,barberry,barberry,Fruit-Project_split/val/barberry/429.jpg
8.454263,-2.1241655,barberry,barberry,Fruit-Project_split/val/barberry/431.jpg
8.421772,-2.085223,barberry,barberry,Fruit-Project_split/val/barberry/433.jpg
8.515002,-1.8483717,barberry,barberry,Fruit-Project_split/val/barberry/436.jpg
8.666521,-1.90272,barberry,barberry,Fruit-Project_split/val/barberry/437.jpg
8.580811,-1.9588673,barberry,barberry,Fruit-Project_split/val/barberry/44.jpg
9.524931,-2.5185544,barberry,barberry,Fruit-Project_split/val/barberry/441.jpg
8.204478,-1.6677825,barberry,barberry,Fruit-Project_split/val/barberry/447.jpg
8.173791,-2.2823412,barberry,barberry,Fruit-Project_split/val/barberry/448.jpg
8.361379,-2.439335,barberry,bayberry,Fruit-Project_split/val/barberry/449.jpg
-1.1580458,3.4595985,barberry,barberry,Fruit-Project_split/val/barberry/453.jpg
8.545354,-1.9284068,barberry,barberry,Fruit-Project_split/val/barberry/456.jpg
8.061451,-1.9401271,barberry,barberry,Fruit-Project_split/val/barberry/458.jpg
8.459307,-2.4161594,barberry,barberry,Fruit-Project_split/val/barberry/459.jpg
8.012591,-2.631321,barberry,barberry,Fruit-Project_split/val/barberry/462.jpg
8.691769,-1.973735,barberry,barberry,Fruit-Project_split/val/barberry/478.jpg
8.050554,-2.5052729,barberry,barberry,Fruit-Project_split/val/barberry/48.jpg
8.143644,-2.6178536,barberry,barberry,Fruit-Project_split/val/barberry/481.jpg
8.326277,-1.6682129,barberry,barberry,Fruit-Project_split/val/barberry/489.jpg
8.567281,-1.9311984,barberry,barberry,Fruit-Project_split/val/barberry/49.jpg
8.467014,-2.1476238,barberry,barberry,Fruit-Project_split/val/barberry/499.jpg
8.461996,-2.1176615,barberry,barberry,Fruit-Project_split/val/barberry/506.jpg
8.3039665,-2.427484,barberry,barberry,Fruit-Project_split/val/barberry/515.jpg
8.668852,-1.9719162,barberry,barberry,Fruit-Project_split/val/barberry/516.jpg
8.545682,-2.5009265,barberry,barberry,Fruit-Project_split/val/barberry/521.jpg
8.175165,-2.3130014,barberry,barberry,Fruit-Project_split/val/barberry/524.jpg
12.103514,-1.9244369,barberry,barberry,Fruit-Project_split/val/barberry/533.jpg
8.55773,-2.2199423,barberry,barberry,Fruit-Project_split/val/barberry/535.jpg
8.496783,-2.0985615,barberry,barberry,Fruit-Project_split/val/barberry/536.jpg
9.465684,-2.5257187,barberry,barberry,Fruit-Project_split/val/barberry/54.jpg
8.629326,-2.110975,barberry,barberry,Fruit-Project_split/val/barberry/546.jpg
8.4797945,-2.1876962,barberry,barberry,Fruit-Project_split/val/barberry/548.jpg
8.396596,-2.2763627,barberry,barberry,Fruit-Project_split/val/barberry/550.jpg
8.17674,-2.3737662,barberry,barberry,Fruit-Project_split/val/barberry/561.jpg
12.239482,-0.070108086,barberry,barberry,Fruit-Project_split/val/barberry/568.jpg
8.381086,-2.4179358,barberry,barberry,Fruit-Project_split/val/barberry/571.jpg
8.704668,-1.988088,barberry,barberry,Fruit-Project_split/val/barberry/578.jpg
8.367307,-2.4579334,barberry,barberry,Fruit-Project_split/val/barberry/579.jpg
8.666525,-1.8825308,barberry,barberry,Fruit-Project_split/val/barberry/58.jpg
8.500916,-2.1103432,barberry,barberry,Fruit-Project_split/val/barberry/582.jpg
8.126005,-2.5520394,barberry,barberry,Fruit-Project_split/val/barberry/588.jpg
9.552681,-2.5110092,barberry,tomato,Fruit-Project_split/val/barberry/594.jpg
-2.1043708,3.6895907,barberry,barberry,Fruit-Project_split/val/barberry/6.jpg
8.069388,-1.9206535,barberry,barberry,Fruit-Project_split/val/barberry/600.jpg
8.094435,-2.5818448,barberry,barberry,Fruit-Project_split/val/barberry/605.jpg
9.038538,-1.9936144,barberry,barberry,Fruit-Project_split/val/barberry/608.jpg
8.559446,-1.9276857,barberry,barberry,Fruit-Project_split/val/barberry/62.jpg
8.464785,-2.3750994,barberry,barberry,Fruit-Project_split/val/barberry/621.jpg
8.41083,-2.1556299,barberry,barberry,Fruit-Project_split/val/barberry/622.jpg
8.438492,-2.136646,barberry,barberry,Fruit-Project_split/val/barberry/623.jpg
8.626469,-2.4400852,barberry,barberry,Fruit-Project_split/val/barberry/625.jpg
8.454323,-2.4437287,barberry,barberry,Fruit-Project_split/val/barberry/632.jpg
8.477693,-2.5050042,barberry,barberry,Fruit-Project_split/val/barberry/633.jpg
8.159032,-2.332398,barberry,barberry,Fruit-Project_split/val/barberry/636.jpg
8.478838,-2.265722,barberry,barberry,Fruit-Project_split/val/barberry/637.jpg
8.562079,-2.7209046,barberry,barberry,Fruit-Project_split/val/barberry/643.jpg
8.555382,-2.419946,barberry,barberry,Fruit-Project_split/val/barberry/646.jpg
8.618025,-2.5699518,barberry,barberry,Fruit-Project_split/val/barberry/648.jpg
8.423958,-2.2302155,barberry,barberry,Fruit-Project_split/val/barberry/651.jpg
8.32734,-2.3780525,barberry,barberry,Fruit-Project_split/val/barberry/661.jpg
8.440467,-2.1353033,barberry,barberry,Fruit-Project_split/val/barberry/662.jpg
8.517143,-2.0863733,barberry,barberry,Fruit-Project_split/val/barberry/670.jpg
8.603233,-2.4760277,barberry,barberry,Fruit-Project_split/val/barberry/678.jpg
-1.1511749,3.4610515,barberry,barberry,Fruit-Project_split/val/barberry/689.jpg
10.901763,0.38739786,barberry,barberry,Fruit-Project_split/val/barberry/69.jpg
-1.1704332,3.2931147,barberry,barberry,Fruit-Project_split/val/barberry/693.jpg
9.57444,-2.6096995,barberry,barberry,Fruit-Project_split/val/barberry/696.jpg
8.627224,-2.0498598,barberry,barberry,Fruit-Project_split/val/barberry/698.jpg
8.459263,-2.4436486,barberry,barberry,Fruit-Project_split/val/barberry/701.jpg
-2.5921853,3.8431284,barberry,barberry,Fruit-Project_split/val/barberry/702.jpg
8.573964,-2.534767,barberry,barberry,Fruit-Project_split/val/barberry/717.jpg
8.545623,-2.0986357,barberry,barberry,Fruit-Project_split/val/barberry/730.jpg
8.400826,-2.371101,barberry,barberry,Fruit-Project_split/val/barberry/737.jpg
8.370387,-2.432063,barberry,barberry,Fruit-Project_split/val/barberry/740.jpg
8.587822,-2.1373978,barberry,barberry,Fruit-Project_split/val/barberry/746.jpg
7.993039,-2.6381762,barberry,barberry,Fruit-Project_split/val/barberry/750.jpg
8.259987,-2.7198453,barberry,barberry,Fruit-Project_split/val/barberry/753.jpg
8.294967,-2.5024066,barberry,barberry,Fruit-Project_split/val/barberry/754.jpg
8.461392,-2.5218003,barberry,barberry,Fruit-Project_split/val/barberry/763.jpg
9.241285,-2.562912,barberry,barberry,Fruit-Project_split/val/barberry/765.jpg
9.432826,-2.5949354,barberry,barberry,Fruit-Project_split/val/barberry/781.jpg
8.123372,-2.2934072,barberry,barberry,Fruit-Project_split/val/barberry/789.jpg
9.633601,-2.3469114,barberry,barberry,Fruit-Project_split/val/barberry/792.jpg
8.098185,-1.7771322,barberry,cherry,Fruit-Project_split/val/barberry/803.jpg
8.395242,-2.316813,barberry,barberry,Fruit-Project_split/val/barberry/806.jpg
8.795635,-2.7154317,barberry,barberry,Fruit-Project_split/val/barberry/809.jpg
8.451867,-2.4668014,barberry,barberry,Fruit-Project_split/val/barberry/813.jpg
7.9296927,-1.5200206,barberry,barberry,Fruit-Project_split/val/barberry/832.jpg
9.172833,-1.9226063,barberry,barberry,Fruit-Project_split/val/barberry/84.jpg
8.480778,-2.1049726,barberry,barberry,Fruit-Project_split/val/barberry/849.jpg
8.633886,-2.5023055,barberry,barberry,Fruit-Project_split/val/barberry/864.jpg
8.104948,-2.3436,barberry,barberry,Fruit-Project_split/val/barberry/868.jpg
8.159154,-2.3402762,barberry,barberry,Fruit-Project_split/val/barberry/873.jpg
8.133593,-2.302552,barberry,barberry,Fruit-Project_split/val/barberry/876.jpg
9.2646265,-2.5423625,barberry,barberry,Fruit-Project_split/val/barberry/887.jpg
8.626044,-2.3795056,barberry,barberry,Fruit-Project_split/val/barberry/888.jpg
8.577818,-1.9095231,barberry,barberry,Fruit-Project_split/val/barberry/89.jpg
8.280088,-2.279242,barberry,barberry,Fruit-Project_split/val/barberry/894.jpg
7.9876347,-1.6947235,barberry,barberry,Fruit-Project_split/val/barberry/896.jpg
8.339735,-2.3081295,barberry,barberry,Fruit-Project_split/val/barberry/898.jpg
8.694785,-2.4926994,barberry,barberry,Fruit-Project_split/val/barberry/904.jpg
9.185192,-2.0276449,barberry,barberry,Fruit-Project_split/val/barberry/907.jpg
9.094488,-1.9911512,barberry,barberry,Fruit-Project_split/val/barberry/909.jpg
8.607969,-1.9777985,barberry,barberry,Fruit-Project_split/val/barberry/910.jpg
8.310678,-2.0875642,barberry,barberry,Fruit-Project_split/val/barberry/913.jpg
8.615194,-2.0325897,barberry,barberry,Fruit-Project_split/val/barberry/915.jpg
12.337111,-0.064582504,barberry,barberry,Fruit-Project_split/val/barberry/918.jpg
12.074347,-0.12982202,barberry,barberry,Fruit-Project_split/val/barberry/919.jpg
12.229732,-0.10714899,barberry,barberry,Fruit-Project_split/val/barberry/922.jpg
12.113242,-0.13831514,barberry,barberry,Fruit-Project_split/val/barberry/924.jpg
12.033913,-0.12395254,barberry,barberry,Fruit-Project_split/val/barberry/930.jpg
9.562931,-2.5892467,barberry,barberry,Fruit-Project_split/val/barberry/938.jpg
10.162616,-2.8197386,barberry,barberry,Fruit-Project_split/val/barberry/941.jpg
8.344007,-2.4023247,barberry,barberry,Fruit-Project_split/val/barberry/943.jpg
9.047882,-2.0047433,barberry,barberry,Fruit-Project_split/val/barberry/948.jpg
8.265838,-2.4178195,barberry,barberry,Fruit-Project_split/val/barberry/953.jpg
8.673401,-2.0432692,barberry,barberry,Fruit-Project_split/val/barberry/958.jpg
4.8189535,0.119567804,barberry,strawberry,Fruit-Project_split/val/barberry/977.jpg
8.751565,-2.1694274,barberry,barberry,Fruit-Project_split/val/barberry/978.jpg
7.9285693,-1.528078,barberry,barberry,Fruit-Project_split/val/barberry/985.jpg
8.68022,-2.5769045,barberry,barberry,Fruit-Project_split/val/barberry/992.jpg
8.603543,-2.5548954,barberry,barberry,Fruit-Project_split/val/barberry/993.jpg
8.116371,-2.0824196,barberry,barberry,Fruit-Project_split/val/barberry/998.jpg
8.332805,-2.5200894,barberry,barberry,Fruit-Project_split/val/barberry/999.jpg
3.8396688,-3.8079486,bayberry,bayberry,Fruit-Project_split/val/bayberry/106.jpg
3.6455812,-3.9945028,bayberry,bayberry,Fruit-Project_split/val/bayberry/111.jpg
3.6682813,-4.1077075,bayberry,bayberry,Fruit-Project_split/val/bayberry/112.jpg
-1.8857571,3.568063,bayberry,bayberry,Fruit-Project_split/val/bayberry/118.jpg
3.5156965,-3.858203,bayberry,bayberry,Fruit-Project_split/val/bayberry/119.jpg
-2.6802108,3.9064403,bayberry,bayberry,Fruit-Project_split/val/bayberry/121.jpg
3.205477,-4.2072735,bayberry,bayberry,Fruit-Project_split/val/bayberry/129.jpg
3.8305993,-3.8051286,bayberry,bayberry,Fruit-Project_split/val/bayberry/13.jpg
-2.5974495,3.8599794,bayberry,bayberry,Fruit-Project_split/val/bayberry/131.jpg
3.8375754,-4.316769,bayberry,black berry,Fruit-Project_split/val/bayberry/148.jpg
3.551579,-4.1538954,bayberry,bayberry,Fruit-Project_split/val/bayberry/150.jpg
-2.6743298,3.9018521,bayberry,bayberry,Fruit-Project_split/val/bayberry/151.jpg
-1.6025628,3.565904,bayberry,bayberry,Fruit-Project_split/val/bayberry/154.jpg
8.179053,0.4178743,bayberry,pomegranate,Fruit-Project_split/val/bayberry/156.jpg
8.142529,-1.7869006,bayberry,bayberry,Fruit-Project_split/val/bayberry/158.jpg
3.829297,-3.8142786,bayberry,bayberry,Fruit-Project_split/val/bayberry/165.jpg
3.440731,-4.44741,bayberry,bayberry,Fruit-Project_split/val/bayberry/168.jpg
3.7521431,-3.8897753,bayberry,bayberry,Fruit-Project_split/val/bayberry/170.jpg
3.4005475,-4.459985,bayberry,bayberry,Fruit-Project_split/val/bayberry/173.jpg
3.4641426,-4.060557,bayberry,bayberry,Fruit-Project_split/val/bayberry/177.jpg
7.964834,-1.6883769,bayberry,bayberry,Fruit-Project_split/val/bayberry/18.jpg
3.1976392,-4.2120724,bayberry,bayberry,Fruit-Project_split/val/bayberry/182.jpg
3.7858005,-4.276023,bayberry,bayberry,Fruit-Project_split/val/bayberry/183.jpg
-1.125098,3.460165,bayberry,bayberry,Fruit-Project_split/val/bayberry/191.jpg
3.6456537,-4.0810504,bayberry,bayberry,Fruit-Project_split/val/bayberry/192.jpg
-1.6397319,3.576369,bayberry,bayberry,Fruit-Project_split/val/bayberry/195.jpg
3.474199,-4.447317,bayberry,bayberry,Fruit-Project_split/val/bayberry/198.jpg
3.377371,-4.4626503,bayberry,bayberry,Fruit-Project_split/val/bayberry/203.jpg
8.749166,-3.228165,bayberry,bayberry,Fruit-Project_split/val/bayberry/21.jpg
3.3276289,-4.3611093,bayberry,bayberry,Fruit-Project_split/val/bayberry/212.jpg
3.4342437,-4.4135184,bayberry,bayberry,Fruit-Project_split/val/bayberry/213.jpg
3.410394,-4.4913464,bayberry,bayberry,Fruit-Project_split/val/bayberry/221.jpg
3.4380999,-4.394818,bayberry,bayberry,Fruit-Project_split/val/bayberry/223.jpg
3.5027535,-4.197489,bayberry,bayberry,Fruit-Project_split/val/bayberry/224.jpg
3.4068713,-4.4916596,bayberry,bayberry,Fruit-Project_split/val/bayberry/235.jpg
3.4288285,-4.388988,bayberry,bayberry,Fruit-Project_split/val/bayberry/243.jpg
3.4374347,-4.454967,bayberry,bayberry,Fruit-Project_split/val/bayberry/251.jpg
3.7258646,-4.1563096,bayberry,black berry,Fruit-Project_split/val/bayberry/269.jpg
4.0236917,-3.9497902,bayberry,strawberry,Fruit-Project_split/val/bayberry/275.jpg
3.250365,-4.2198343,bayberry,bayberry,Fruit-Project_split/val/bayberry/276.jpg
3.6689963,-3.9979017,bayberry,bayberry,Fruit-Project_split/val/bayberry/279.jpg
3.4163678,-3.8655517,bayberry,bayberry,Fruit-Project_split/val/bayberry/29.jpg
3.1779504,-4.216554,bayberry,bayberry,Fruit-Project_split/val/bayberry/291.jpg
-1.1691142,3.4495387,bayberry,bayberry,Fruit-Project_split/val/bayberry/300.jpg
3.9934022,-3.69552,bayberry,bayberry,Fruit-Project_split/val/bayberry/303.jpg
3.7763107,-3.8446531,bayberry,bayberry,Fruit-Project_split/val/bayberry/31.jpg
3.421808,-3.8645103,bayberry,bayberry,Fruit-Project_split/val/bayberry/310.jpg
3.231943,-4.2063184,bayberry,bayberry,Fruit-Project_split/val/bayberry/312.jpg
3.456248,-4.420145,bayberry,bayberry,Fruit-Project_split/val/bayberry/315.jpg
3.4843602,-4.1168885,bayberry,bayberry,Fruit-Project_split/val/bayberry/323.jpg
3.4343948,-3.91239,bayberry,bayberry,Fruit-Project_split/val/bayberry/325.jpg
3.4441948,-4.1099725,bayberry,bayberry,Fruit-Project_split/val/bayberry/330.jpg
3.5147436,-4.2959485,bayberry,bayberry,Fruit-Project_split/val/bayberry/331.jpg
4.0319157,-3.9332414,bayberry,bayberry,Fruit-Project_split/val/bayberry/338.jpg
9.9282255,-7.655531,bayberry,bayberry,Fruit-Project_split/val/bayberry/348.jpg
3.2934995,-4.300314,bayberry,bayberry,Fruit-Project_split/val/bayberry/350.jpg
3.3962994,-4.358417,bayberry,bayberry,Fruit-Project_split/val/bayberry/353.jpg
3.4543939,-4.130644,bayberry,bayberry,Fruit-Project_split/val/bayberry/354.jpg
3.3900917,-3.927687,bayberry,bayberry,Fruit-Project_split/val/bayberry/362.jpg
3.6089072,-4.1213956,bayberry,bayberry,Fruit-Project_split/val/bayberry/363.jpg
3.7472064,-3.856773,bayberry,bayberry,Fruit-Project_split/val/bayberry/364.jpg
7.9920654,-1.3634341,bayberry,bayberry,Fruit-Project_split/val/bayberry/366.jpg
3.5207505,-4.094417,bayberry,bayberry,Fruit-Project_split/val/bayberry/369.jpg
7.847483,-1.6586778,bayberry,bayberry,Fruit-Project_split/val/bayberry/372.jpg
3.579712,-4.008951,bayberry,bayberry,Fruit-Project_split/val/bayberry/376.jpg
7.9562874,-1.6411978,bayberry,bayberry,Fruit-Project_split/val/bayberry/377.jpg
-1.1381352,3.3919718,bayberry,bayberry,Fruit-Project_split/val/bayberry/386.jpg
3.5645983,-4.1448436,bayberry,bayberry,Fruit-Project_split/val/bayberry/388.jpg
3.6385903,-3.950653,bayberry,bayberry,Fruit-Project_split/val/bayberry/39.jpg
-1.1642029,3.3019907,bayberry,bayberry,Fruit-Project_split/val/bayberry/391.jpg
7.8607454,-1.6221036,bayberry,bayberry,Fruit-Project_split/val/bayberry/393.jpg
3.7388463,-3.876694,bayberry,bayberry,Fruit-Project_split/val/bayberry/40.jpg
4.76357,-3.5227983,bayberry,bayberry,Fruit-Project_split/val/bayberry/404.jpg
3.5787873,-4.2432027,bayberry,bayberry,Fruit-Project_split/val/bayberry/414.jpg
-1.8758206,3.6035624,bayberry,bayberry,Fruit-Project_split/val/bayberry/415.jpg
3.8336387,-3.7278059,bayberry,bayberry,Fruit-Project_split/val/bayberry/416.jpg
3.888752,-3.6797862,bayberry,bayberry,Fruit-Project_split/val/bayberry/417.jpg
3.8005517,-3.818169,bayberry,bayberry,Fruit-Project_split/val/bayberry/428.jpg
-2.579778,3.8497124,bayberry,bayberry,Fruit-Project_split/val/bayberry/43.jpg
8.346722,1.3858261,bayberry,bayberry,Fruit-Project_split/val/bayberry/430.jpg
